time,x,y,z,yaw,pitch,roll,speed
16.58,1.15231,7.0943,-2.25E-08,-1.41869,-1.31E-08,5.49E-09,1.00E+01
16.6,1.18287,6.89746,-1.52E-08,-1.41827,2.25E-14,1.10E-08,1.00E+01
16.62,1.2135,6.70023,-2.99E-10,-1.41784,2.25E-14,1.10E-08,1.00E+01
16.64,1.24419,6.50259,0,-1.41741,0,0,1.00E+01
16.66,1.27494,6.30457,0,-1.41699,0,0,1.00E+01
16.68,1.30575,6.10615,7.60E-09,-1.41656,-1.31E-08,-5.49E-09,1.00E+01
16.7,1.33662,5.90733,7.30E-09,-1.41613,-1.31E-08,5.49E-09,1.00E+01
16.72,1.36756,5.70812,7.30E-09,-1.4157,-1.31E-08,5.49E-09,1.00E+01
16.74,1.39855,5.50851,0,-1.41527,0,0,1.00E+01
16.76,1.42961,5.30851,0,-1.41483,0,0,1.00E+01
16.78,1.46073,5.10811,-7.30E-09,-1.4144,1.31E-08,-5.49E-09,1.00E+01
16.8,1.49191,4.90731,1.46E-08,-1.41397,2.25E-14,1.10E-08,1.00E+01
16.82,1.52321,4.70613,7.30E-09,-1.41354,-1.31E-08,5.49E-09,1.00E+01
16.84,1.5558,4.50475,-7.60E-09,-1.41323,-1.31E-08,5.49E-09,1.00E+01
16.86,1.58845,4.30298,-7.60E-09,-1.41292,-1.31E-08,5.49E-09,1.00E+01
16.88,1.62117,4.10081,7.30E-09,-1.41261,1.31E-08,5.49E-09,1.00E+01
16.9,1.65395,3.89824,1.49E-08,-1.41229,2.63E-08,-2.31E-15,1.00E+01
16.92,1.68679,3.69528,0,-1.41198,0,0,1.00E+01
16.94,1.7197,3.49193,0,-1.41167,0,0,1.00E+01
16.96,1.75267,3.28818,1.49E-08,-1.41135,-2.63E-08,2.31E-15,1.00E+01
16.98,1.78571,3.08404,2.99E-10,-1.41104,-2.25E-14,-1.10E-08,1.00E+01
17,1.81881,2.8795,7.60E-09,-1.41073,1.31E-08,-5.49E-09,1.00E+01
17.02,1.85198,2.67456,-1.46E-08,-1.41041,-2.25E-14,-1.10E-08,1.00E+01
17.04,1.8852,2.46924,-7.30E-09,-1.41009,-1.31E-08,-5.49E-09,1.00E+01
17.06,1.9185,2.26351,7.90E-09,-1.40978,-1.31E-08,-1.65E-08,1.00E+01
17.08,1.95185,2.05739,2.99E-10,-1.40946,-2.25E-14,-1.10E-08,1.00E+01
17.1,1.9858,1.85097,0,-1.40875,0,0,1.00E+01
17.12,2.02,1.64418,0,-1.4079,0,0,1.00E+01
17.14,2.05427,1.43699,0,-1.40704,0,0,1.00E+01
17.16,2.08861,1.22941,7.60E-09,-1.40618,1.31E-08,-5.49E-09,1.00E+01
17.18,2.12301,1.02144,0,-1.40532,0,0,1.00E+01
17.2,2.15775,0.813113,0,-1.40497,0,0,1.00E+01
17.22,2.19273,0.604426,7.60E-09,-1.40496,-1.31E-08,-5.49E-09,1.00E+01
17.24,2.22778,0.395343,-1.49E-08,-1.40495,-1.53E-20,-9.89E-15,1.00E+01
17.26,2.2629,0.185867,-4.51E-16,-1.40495,2.63E-08,-1.22E-14,1.00E+01
17.28,2.29808,-0.0240047,-1.52E-08,-1.40494,2.25E-14,1.10E-08,1.00E+01
17.3,2.33333,-0.23427,-7.60E-09,-1.40493,-3.94E-08,5.49E-09,1.00E+01
17.32,2.36865,-0.444931,-7.60E-09,-1.40492,-1.31E-08,5.49E-09,1.00E+01
17.34,2.40403,-0.655985,-7.60E-09,-1.40491,-1.31E-08,5.49E-09,1.00E+01
17.36,2.43948,-0.867435,0,-1.40491,0,0,1.00E+01
17.38,2.475,-1.07928,0,-1.4049,0,0,1.00E+01
17.4,2.51058,-1.29152,0,-1.40489,0,0,1.00E+01
17.42,2.54622,-1.50415,-7.30E-09,-1.40488,1.31E-08,-5.49E-09,1.00E+01
17.44,2.58194,-1.71718,-7.30E-09,-1.40488,-1.31E-08,-5.49E-09,1.00E+01
17.46,2.61771,-1.9306,1.46E-08,-1.40487,2.25E-14,1.10E-08,1.00E+01
17.48,2.65356,-2.14441,7.00E-09,-1.40486,-1.31E-08,1.65E-08,1.00E+01
17.5,2.68947,-2.35862,7.30E-09,-1.40485,1.31E-08,5.49E-09,1.00E+01
17.52,2.72545,-2.57323,1.46E-08,-1.40485,2.25E-14,1.10E-08,1.00E+01
17.54,2.76149,-2.78823,1.46E-08,-1.40484,2.25E-14,1.10E-08,1.00E+01
17.56,2.7976,-3.00362,7.00E-09,-1.40483,1.31E-08,1.65E-08,1.00E+01
17.58,2.83378,-3.21941,1.46E-08,-1.40482,2.25E-14,1.10E-08,1.00E+01
17.6,2.87002,-3.4356,1.46E-08,-1.40482,2.25E-14,1.10E-08,1.00E+01
17.62,2.90633,-3.65217,1.46E-08,-1.40481,2.25E-14,1.10E-08,1.00E+01
17.64,2.9427,-3.86915,2.22E-08,-1.4048,-1.31E-08,5.49E-09,1.00E+01
17.66,2.97914,-4.08651,1.46E-08,-1.40479,2.25E-14,1.10E-08,1.00E+01
17.68,3.01565,-4.30427,2.22E-08,-1.40478,-1.31E-08,5.49E-09,1.00E+01
17.7,3.05222,-4.52243,2.22E-08,-1.40478,1.31E-08,5.49E-09,1.00E+01
17.72,3.08886,-4.74098,2.98E-08,-1.40477,1.33E-23,9.64E-25,1.00E+01
17.74,3.12557,-4.95992,2.99E-10,-1.40476,-2.25E-14,-1.10E-08,1.00E+01
17.76,3.16234,-5.17926,1.52E-08,-1.40475,-2.25E-14,-1.10E-08,1.00E+01
17.78,3.19917,-5.399,1.52E-08,-1.40474,-2.25E-14,-1.10E-08,1.00E+01
17.8,3.23608,-5.61912,2.25E-08,-1.40474,-1.31E-08,-5.49E-09,1.00E+01
17.82,3.27305,-5.83965,1.52E-08,-1.40473,-2.25E-14,-1.10E-08,1.00E+01
17.84,3.31008,-6.06056,1.52E-08,-1.40472,-2.25E-14,-1.10E-08,1.00E+01
17.86,3.34719,-6.28188,1.52E-08,-1.40471,-2.25E-14,-1.10E-08,1.00E+01
17.88,3.38399,-6.50364,1.52E-08,-1.40347,-2.25E-14,-1.10E-08,1.00E+01
17.9,3.4213,-6.72573,1.52E-08,-1.40242,-2.25E-14,-1.10E-08,1.00E+01
17.92,3.45923,-6.94812,1.52E-08,-1.40237,-2.25E-14,-1.10E-08,1.00E+01
17.94,3.49722,-7.1709,1.52E-08,-1.40233,-2.25E-14,-1.10E-08,1.00E+01
17.96,3.53528,-7.39408,1.52E-08,-1.40229,-2.25E-14,-1.10E-08,1.00E+01
17.98,3.57341,-7.61765,0,-1.40224,0,0,1.00E+01
18,3.6116,-7.84162,0,-1.4022,0,0,1.00E+01
18.02,3.64986,-8.06598,0,-1.40216,0,0,1.00E+01
18.04,3.68818,-8.29074,7.60E-09,-1.40222,-1.31E-08,-5.49E-09,1.00E+01
18.06,3.72588,-8.516,0,-1.40516,0,0,1.00E+01
18.08,3.76365,-8.74166,0,-1.40563,0,0,1.00E+01
18.1,3.80149,-8.96772,0,-1.40611,0,0,1.00E+01
18.12,3.8394,-9.19417,0,-1.40658,0,0,1.00E+01
18.14,3.87737,-9.42101,0,-1.40705,0,0,1.00E+01
18.16,3.9154,-9.64825,0,-1.40753,0,0,1.00E+01
18.18,3.95319,-9.87594,0,-1.40808,0,0,1.00E+01
18.2,3.98975,-10.1042,1.46E-08,-1.40899,2.25E-14,1.10E-08,1.00E+01
18.22,4.02638,-10.3329,7.30E-09,-1.4099,-1.31E-08,5.49E-09,1.00E+01
18.24,4.06307,-10.562,0,-1.4108,0,0,1.00E+01
18.26,4.09982,-10.7915,0,-1.41171,0,0,1.00E+01
18.28,4.13664,-11.0213,0,-1.41198,0,0,1.00E+01
18.3,4.17352,-11.2516,0,-1.41199,0,0,1.00E+01
18.32,4.20999,-11.4823,0,-1.41288,0,0,1.00E+01
18.34,4.24595,-11.7136,7.30E-09,-1.41486,1.31E-08,5.49E-09,1.00E+01
18.36,4.28178,-11.9452,0,-1.41668,0,0,1.00E+01
18.38,4.31673,-12.1774,0,-1.4177,0,0,1.00E+01
18.4,4.35173,-12.41,7.30E-09,-1.41873,1.31E-08,5.49E-09,1.00E+01
18.42,4.38679,-12.6429,7.30E-09,-1.41976,1.31E-08,5.49E-09,1.00E+01
18.44,4.42191,-12.8763,2.25E-08,-1.42078,1.31E-08,-5.49E-09,1.00E+01
18.46,4.45709,-13.1101,7.30E-09,-1.42182,1.31E-08,5.49E-09,1.00E+01
18.48,4.49233,-13.3442,1.46E-08,-1.42285,2.25E-14,1.10E-08,1.00E+01
18.5,4.52762,-13.5788,1.46E-08,-1.42388,2.25E-14,1.10E-08,1.00E+01
18.52,4.56247,-13.8138,0,-1.42481,0,0,1.00E+01
18.54,4.59619,-14.0494,0,-1.42547,0,0,1.00E+01
18.56,4.62995,-14.2854,7.60E-09,-1.42614,1.31E-08,-5.49E-09,1.00E+01
18.58,4.66378,-14.5218,7.60E-09,-1.42681,1.31E-08,-5.49E-09,1.00E+01
18.6,4.69766,-14.7586,0,-1.42748,0,0,1.00E+01
18.62,4.7316,-14.9958,7.60E-09,-1.42815,1.31E-08,-5.49E-09,1.00E+01
18.64,4.76559,-15.2334,7.60E-09,-1.42929,1.31E-08,-5.49E-09,1.00E+01
18.66,4.79964,-15.4714,7.60E-09,-1.43205,1.31E-08,-5.49E-09,1.00E+01
18.68,4.833,-15.7098,7.60E-09,-1.43372,1.31E-08,-5.49E-09,1.00E+01
18.7,4.86576,-15.9488,1.52E-08,-1.43443,-2.25E-14,-1.10E-08,1.00E+01
18.72,4.89857,-16.1882,1.52E-08,-1.43514,-2.25E-14,-1.10E-08,1.00E+01
18.74,4.93143,-16.4279,7.60E-09,-1.43585,1.31E-08,-5.49E-09,1.00E+01
18.76,4.96435,-16.6681,0,-1.43656,0,0,1.00E+01
18.78,4.99733,-16.9086,0,-1.43727,0,0,1.00E+01
18.8,5.03019,-17.1496,0,-1.43803,0,0,1.00E+01
18.82,5.06166,-17.3912,0,-1.43927,0,0,1.00E+01
18.84,5.09318,-17.6331,0,-1.4405,0,0,1.00E+01
18.86,5.12475,-17.8755,-7.30E-09,-1.44174,-1.31E-08,-5.49E-09,1.00E+01
18.88,5.15638,-18.1182,0,-1.44298,0,0,1.00E+01
18.9,5.18805,-18.3614,0,-1.44422,0,0,1.00E+01
18.92,5.21978,-18.6049,7.30E-09,-1.44546,-1.31E-08,5.49E-09,1.00E+01
18.94,5.24991,-18.849,7.30E-09,-1.44704,-1.31E-08,5.49E-09,1.00E+01
18.96,5.27949,-19.0937,7.30E-09,-1.44875,-1.31E-08,5.49E-09,1.00E+01
18.98,5.30911,-19.3387,7.30E-09,-1.45047,-1.31E-08,5.49E-09,1.00E+01
19,5.33879,-19.5841,7.30E-09,-1.45219,-1.31E-08,5.49E-09,1.00E+01
19.02,5.36851,-19.8299,0,-1.45391,0,0,1.00E+01
19.04,5.39828,-20.0761,0,-1.45563,0,0,1.00E+01
19.06,5.42632,-20.3229,0,-1.45709,0,0,1.00E+01
19.08,5.45331,-20.5702,-7.60E-09,-1.45838,-1.31E-08,5.49E-09,1.00E+01
19.1,5.48034,-20.818,0,-1.45968,0,0,1.00E+01
19.12,5.50742,-21.0661,0,-1.46098,0,0,1.00E+01
19.14,5.53454,-21.3146,7.60E-09,-1.46228,-1.31E-08,-5.49E-09,1.00E+01
19.16,5.5617,-21.5635,7.60E-09,-1.46358,-1.31E-08,-5.49E-09,1.00E+01
19.18,5.58781,-21.813,7.60E-09,-1.46734,-1.31E-08,-5.49E-09,1.00E+01
19.2,5.61311,-22.0629,7.60E-09,-1.473,-1.31E-08,-5.49E-09,1.00E+01
19.22,5.6373,-22.3133,7.60E-09,-1.47892,-1.31E-08,-5.49E-09,1.00E+01
19.24,5.65999,-22.5643,-7.30E-09,-1.4852,1.31E-08,-5.49E-09,1.00E+01
19.26,5.68273,-22.8157,-7.30E-09,-1.49149,1.31E-08,-5.49E-09,1.00E+01
19.28,5.70348,-23.0676,-7.30E-09,-1.49688,1.31E-08,-5.49E-09,1.00E+01
19.3,5.72048,-23.3202,-7.30E-09,-1.5006,1.31E-08,-5.49E-09,1.00E+01
19.32,5.73751,-23.5733,-7.30E-09,-1.50431,1.31E-08,-5.49E-09,1.00E+01
19.34,5.75457,-23.8267,-7.30E-09,-1.50804,1.31E-08,-5.49E-09,1.00E+01
19.36,5.77165,-24.0805,-7.30E-09,-1.51177,1.31E-08,-5.49E-09,1.00E+01
19.38,5.78876,-24.3348,-9.89E-16,-1.51551,2.63E-08,7.58E-15,1.00E+01
19.4,5.80173,-24.5896,-9.89E-16,-1.51922,2.63E-08,7.58E-15,1.00E+01
19.42,5.81207,-24.845,-9.89E-16,-1.52293,2.63E-08,7.58E-15,1.00E+01
19.44,5.82243,-25.1008,-9.89E-16,-1.52664,2.63E-08,7.58E-15,1.00E+01
19.46,5.83281,-25.357,-7.60E-09,-1.53036,3.94E-08,5.49E-09,1.00E+01
19.48,5.8432,-25.6136,-7.60E-09,-1.53408,3.94E-08,5.49E-09,1.00E+01
19.5,5.85361,-25.8705,-7.60E-09,-1.53782,3.94E-08,5.49E-09,1.00E+01
19.52,5.85892,-26.1281,-7.60E-09,-1.5443,3.94E-08,5.49E-09,1.00E+01
19.54,5.86384,-26.386,-2.99E-10,-1.55101,2.25E-14,1.10E-08,1.00E+01
19.56,5.86876,-26.6444,-7.60E-09,-1.55773,1.31E-08,5.49E-09,1.00E+01
19.58,5.87077,-26.9032,-4.51E-16,-1.5632,2.63E-08,-1.22E-14,1.00E+01
19.6,5.87161,-27.1624,-4.51E-16,-1.56819,2.63E-08,-1.22E-14,1.00E+01
19.62,5.87245,-27.422,7.30E-09,4.71001,1.31E-08,5.49E-09,1.00E+01
19.64,5.87113,-27.682,-7.30E-09,4.70498,3.94E-08,-5.49E-09,1.00E+01
19.66,5.8678,-27.9423,-1.44E-15,4.6999,5.25E-08,-4.62E-15,1.00E+01
19.68,5.86445,-28.2031,5.38E-16,4.69482,-3.06E-20,-1.98E-14,1.00E+01
19.7,5.85968,-28.4643,5.38E-16,4.68971,-3.06E-20,-1.98E-14,1.00E+01
19.72,5.85208,-28.7258,5.38E-16,4.68454,-3.06E-20,-1.98E-14,1.00E+01
19.74,5.84446,-28.9877,-7.60E-09,4.67936,-1.31E-08,5.49E-09,1.00E+01
19.76,5.8361,-29.2499,7.60E-09,4.67417,-3.94E-08,-5.49E-09,1.00E+01
19.78,5.82412,-29.5124,9.89E-16,4.66891,-2.63E-08,-7.58E-15,1.00E+01
19.8,5.81213,-29.7754,1.46E-08,4.66364,2.25E-14,1.10E-08,1.00E+01
19.82,5.80004,-30.0387,2.22E-08,4.65836,-1.31E-08,5.49E-09,1.00E+01
19.84,5.78361,-30.3022,7.00E-09,4.653,1.31E-08,1.65E-08,1.00E+01
19.86,5.76714,-30.5661,1.46E-08,4.64763,2.63E-08,1.10E-08,1.00E+01
19.88,5.75065,-30.8304,1.46E-08,4.64226,-2.63E-08,1.10E-08,1.00E+01
19.9,5.7302,-31.0948,1.46E-08,4.63681,-2.63E-08,1.10E-08,1.00E+01
19.92,5.70917,-31.3595,1.46E-08,4.63135,-2.63E-08,1.10E-08,1.00E+01
19.94,5.68811,-31.6247,1.46E-08,4.62588,-2.63E-08,1.10E-08,1.00E+01
19.96,5.66358,-31.8899,1.46E-08,4.621,-2.63E-08,1.10E-08,1.00E+01
19.98,5.63789,-32.1555,1.46E-08,4.6163,-2.63E-08,1.10E-08,1.00E+01
20,5.61216,-32.4215,2.98E-08,4.6116,-7.25E-23,-4.26E-23,1.00E+01
20.02,5.58376,-32.6875,2.98E-08,4.60463,6.28E-23,2.65E-23,1.00E+01
20.04,5.55387,-32.9539,2.98E-08,4.59641,-1.43E-22,-1.00E-23,1.00E+01
20.06,5.52225,-33.2204,2.98E-08,4.58354,-1.22E-23,-1.68E-23,1.00E+01
20.08,5.48686,-33.4869,2.98E-08,4.57669,6.74E-23,4.09E-23,1.00E+01
20.1,5.45013,-33.7535,2.25E-08,4.57381,1.31E-08,-5.49E-09,1.00E+01
20.12,5.41334,-34.0206,2.25E-08,4.57093,1.31E-08,-5.49E-09,1.00E+01
20.14,5.3765,-34.2881,2.25E-08,4.56804,1.31E-08,-5.49E-09,1.00E+01
20.16,5.33553,-34.5554,2.25E-08,4.56521,1.31E-08,-5.49E-09,1.00E+01
20.18,5.29414,-34.823,2.25E-08,4.56238,1.31E-08,-5.49E-09,1.00E+01
20.2,5.2527,-35.091,2.25E-08,4.55955,1.31E-08,-5.49E-09,1.00E+01
20.22,5.21119,-35.3594,2.25E-08,4.55671,1.31E-08,-5.49E-09,1.00E+01
20.24,5.16846,-35.628,1.52E-08,4.55254,-2.25E-14,-1.10E-08,1.00E+01
20.26,5.12349,-35.8967,1.52E-08,4.54587,-2.25E-14,-1.10E-08,1.00E+01
20.28,5.07806,-36.1657,2.25E-08,4.53901,-1.31E-08,-5.49E-09,1.00E+01
20.3,5.02938,-36.4345,2.25E-08,4.5307,-1.31E-08,-5.49E-09,1.00E+01
20.32,4.98062,-36.7037,2.99E-10,4.52238,2.63E-08,-1.10E-08,1.00E+01
20.34,4.92698,-36.9724,2.99E-10,4.51579,-2.25E-14,-1.10E-08,1.00E+01
20.36,4.87271,-37.2414,2.99E-10,4.5094,-2.25E-14,-1.10E-08,1.00E+01
20.38,4.81836,-37.5108,2.99E-10,4.50299,-2.25E-14,-1.10E-08,1.00E+01
20.4,4.75906,-37.7795,2.99E-10,4.49578,-2.25E-14,-1.10E-08,1.00E+01
20.42,4.69819,-38.0483,1.49E-08,4.48832,2.63E-08,-2.31E-15,1.00E+01
20.44,4.63723,-38.3175,0,4.48084,0,0,1.00E+01
20.46,4.57217,-38.5861,0,4.4735,0,0,1.00E+01
20.48,4.50487,-38.8546,7.60E-09,4.46622,-1.31E-08,-5.49E-09,1.00E+01
20.5,4.43746,-39.1235,7.60E-09,4.45893,-1.31E-08,-5.49E-09,1.00E+01
20.52,4.36667,-39.3919,-7.60E-09,4.45196,1.31E-08,5.49E-09,1.00E+01
20.54,4.29309,-39.66,-7.60E-09,4.44526,-1.31E-08,5.49E-09,1.00E+01
20.56,4.21941,-39.9284,-7.60E-09,4.43855,-1.31E-08,5.49E-09,1.00E+01
20.58,4.14308,-40.1966,-7.60E-09,4.4315,-1.31E-08,5.49E-09,1.00E+01
20.6,4.06371,-40.4642,2.99E-10,4.42404,-2.25E-14,-1.10E-08,1.00E+01
20.62,3.98423,-40.7323,2.99E-10,4.41657,-2.25E-14,-1.10E-08,1.00E+01
20.64,3.90085,-40.9996,0,4.40929,0,0,1.00E+01
20.66,3.81601,-41.2668,-7.30E-09,4.40207,1.31E-08,-5.49E-09,1.00E+01
20.68,3.73077,-41.5344,0,4.39483,0,0,1.00E+01
20.7,3.64046,-41.8007,0,4.38751,0,0,1.00E+01
20.72,3.55002,-42.0674,1.46E-08,4.38018,2.25E-14,1.10E-08,1.00E+01
20.74,3.45748,-42.3337,7.30E-09,4.37283,1.31E-08,5.49E-09,1.00E+01
20.76,3.36155,-42.5994,7.30E-09,4.36545,1.31E-08,5.49E-09,1.00E+01
20.78,3.26548,-42.8653,0,4.35805,0,0,1.00E+01
20.8,3.16555,-43.1303,-7.60E-09,4.34978,-1.31E-08,5.49E-09,1.00E+01
20.82,3.06396,-43.3951,0,4.34114,0,0,1.00E+01
20.84,2.96192,-43.6601,0,4.33283,0,0,1.00E+01
20.86,2.8545,-43.9235,0,4.32992,0,0,1.00E+01
20.88,2.74693,-44.1872,0,4.327,0,0,1.00E+01
20.9,2.6392,-44.4512,1.52E-08,4.32409,-2.25E-14,-1.10E-08,1.00E+01
20.92,2.52955,-44.7149,1.52E-08,4.31306,-2.25E-14,-1.10E-08,1.00E+01
20.94,2.4172,-44.9779,7.60E-09,4.30907,1.31E-08,-5.49E-09,1.00E+01
20.96,2.30434,-45.2412,0,4.30814,0,0,1.00E+01
20.98,2.19132,-45.5048,0,4.30722,0,0,1.00E+01
21,2.07814,-45.7687,0,4.30629,0,0,1.00E+01
21.02,1.96451,-46.0329,-7.30E-09,4.30575,-1.31E-08,-5.49E-09,1.00E+01
21.04,1.85038,-46.2973,-7.30E-09,4.30564,-1.31E-08,-5.49E-09,1.00E+01
21.06,1.7361,-46.5621,0,4.30552,0,0,1.00E+01
21.08,1.62166,-46.8273,0,4.30541,0,0,1.00E+01
21.1,1.50706,-47.0928,0,4.3053,0,0,1.00E+01
21.12,1.3923,-47.3587,0,4.30518,0,0,1.00E+01
21.14,1.27738,-47.625,0,4.30507,0,0,1.00E+01
21.16,1.16231,-47.8916,-7.30E-09,4.30496,-1.31E-08,-5.49E-09,1.00E+01
21.18,1.04707,-48.1586,-7.30E-09,4.30494,-1.31E-08,-5.49E-09,1.00E+01
21.2,0.931679,-48.4259,-1.46E-08,4.30494,-2.25E-14,-1.10E-08,1.00E+01
21.22,0.816128,-48.6937,-1.52E-08,4.30494,2.25E-14,1.10E-08,1.00E+01
21.24,0.700419,-48.9618,0,4.30494,0,0,1.00E+01
21.26,0.584551,-49.2302,0,4.30494,0,0,1.00E+01
21.28,0.468524,-49.4991,0,4.30494,0,0,1.00E+01
21.3,0.352339,-49.7683,7.60E-09,4.30494,1.31E-08,-5.49E-09,1.00E+01
21.32,0.235919,-50.0378,0,4.30486,0,0,1.00E+01
21.34,0.119277,-50.3077,0,4.30471,0,0,1.00E+01
21.36,0.00247717,-50.5779,-7.60E-09,4.30455,-1.31E-08,5.49E-09,1.00E+01
21.38,-0.114493,-50.8485,-1.52E-08,4.30442,2.25E-14,1.10E-08,1.00E+01
21.4,-0.231669,-51.1195,7.30E-09,4.30441,1.31E-08,5.49E-09,1.00E+01
21.42,-0.349005,-51.3908,7.30E-09,4.3044,1.31E-08,5.49E-09,1.00E+01
21.44,-0.466499,-51.6625,7.30E-09,4.30439,1.31E-08,5.49E-09,1.00E+01
21.46,-0.584152,-51.9345,7.30E-09,4.30438,1.31E-08,5.49E-09,1.00E+01
21.48,-0.701963,-52.2069,1.49E-08,4.30436,2.63E-08,-2.31E-15,1.00E+01
21.5,-0.819934,-52.4797,7.30E-09,4.30435,1.31E-08,5.49E-09,1.00E+01
21.52,-0.938063,-52.7529,7.30E-09,4.30434,1.31E-08,5.49E-09,1.00E+01
21.54,-1.05635,-53.0264,1.46E-08,4.30433,2.25E-14,1.10E-08,1.00E+01
21.56,-1.1748,-53.3003,1.46E-08,4.30431,2.25E-14,1.10E-08,1.00E+01
21.58,-1.29293,-53.5734,2.22E-08,4.3043,1.31E-08,5.49E-09,1.50E+01
21.6,-1.41074,-53.8458,2.22E-08,4.30429,1.31E-08,5.49E-09,1.50E+01
21.62,-1.52823,-54.1175,2.22E-08,4.30428,1.31E-08,5.49E-09,1.50E+01
21.64,-1.64541,-54.3885,7.60E-09,4.30426,1.31E-08,-5.49E-09,1.50E+01
21.66,-1.76227,-54.6587,7.60E-09,4.30425,1.31E-08,-5.49E-09,1.50E+01
21.68,-1.87881,-54.9281,7.60E-09,4.30424,1.31E-08,-5.49E-09,1.50E+01
21.7,-1.99503,-55.1969,7.60E-09,4.30423,1.31E-08,-5.49E-09,1.50E+01
21.72,-2.11094,-55.4649,1.52E-08,4.30422,-2.25E-14,-1.10E-08,1.50E+01
21.74,-2.22653,-55.7322,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
21.76,-2.3418,-55.9987,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.50E+01
21.78,-2.45675,-56.2645,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.50E+01
21.8,-2.57139,-56.5296,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.50E+01
21.82,-2.68571,-56.7939,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.50E+01
21.84,-2.79971,-57.0575,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
21.86,-2.91339,-57.3204,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
21.88,-3.02676,-57.5826,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
21.9,-3.13981,-57.844,1.46E-08,4.30421,2.25E-14,1.10E-08,1.50E+01
21.92,-3.25254,-58.1046,1.46E-08,4.30421,2.25E-14,1.10E-08,1.50E+01
21.94,-3.36495,-58.3646,1.46E-08,4.30421,2.25E-14,1.10E-08,1.50E+01
21.96,-3.47705,-58.6238,2.22E-08,4.30421,1.31E-08,5.49E-09,1.50E+01
21.98,-3.58883,-58.8822,2.22E-08,4.30421,1.31E-08,5.49E-09,1.50E+01
22,-3.70029,-59.1399,2.22E-08,4.30421,1.31E-08,5.49E-09,1.50E+01
22.02,-3.81143,-59.3969,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.50E+01
22.04,-3.92225,-59.6532,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.50E+01
22.06,-4.03276,-59.9087,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.50E+01
22.08,-4.14295,-60.1635,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.1,-4.25283,-60.4176,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.12,-4.36238,-60.6709,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.14,-4.47162,-60.9235,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.16,-4.58054,-61.1754,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.18,-4.68914,-61.4265,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.2,-4.79743,-61.6769,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.22,-4.90539,-61.9265,0,4.30421,0,0,1.50E+01
22.24,-5.01304,-62.1754,0,4.30421,0,0,1.50E+01
22.26,-5.12038,-62.4236,0,4.30421,0,0,1.50E+01
22.28,-5.22739,-62.6711,0,4.30421,0,0,1.50E+01
22.3,-5.33409,-62.9178,0,4.30421,0,0,1.50E+01
22.32,-5.44047,-63.1638,0,4.30421,0,0,1.50E+01
22.34,-5.54653,-63.409,0,4.30421,0,0,1.50E+01
22.36,-5.65228,-63.6535,0,4.30421,0,0,1.50E+01
22.38,-5.7577,-63.8973,0,4.30421,0,0,1.50E+01
22.4,-5.86281,-64.1404,-9.89E-16,4.30421,2.63E-08,7.58E-15,1.50E+01
22.42,-5.96761,-64.3827,-1.46E-08,4.30421,-2.25E-14,-1.10E-08,1.50E+01
22.44,-6.07208,-64.6243,-7.30E-09,4.30421,1.31E-08,-5.49E-09,1.50E+01
22.46,-6.17624,-64.8651,0,4.30421,0,0,1.50E+01
22.48,-6.28008,-65.1052,0,4.30421,0,0,1.50E+01
22.5,-6.3836,-65.3446,0,4.30421,0,0,1.50E+01
22.52,-6.4868,-65.5832,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
22.54,-6.58969,-65.8211,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
22.56,-6.69226,-66.0583,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
22.58,-6.79451,-66.2947,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
22.6,-6.89644,-66.5304,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.50E+01
22.62,-6.99806,-66.7654,-7.90E-09,4.30421,1.31E-08,1.65E-08,1.50E+01
22.64,-7.09936,-66.9996,-2.99E-10,4.30421,2.63E-08,1.10E-08,1.50E+01
22.66,-7.20034,-67.2331,7.30E-09,4.30421,1.31E-08,5.49E-09,1.50E+01
22.68,-7.301,-67.4659,1.46E-08,4.30421,2.25E-14,1.10E-08,1.50E+01
22.7,-7.40135,-67.6979,1.46E-08,4.30421,2.25E-14,1.10E-08,1.50E+01
