time,x,y,z,yaw,pitch,roll,speed
14.56,0.778071,9.58312,-1.46E-08,-1.42341,-2.25E-14,-1.10E-08,2.00E+01
14.58,0.839399,9.17207,0,-1.42233,0,0,2.00E+01
14.6,0.901015,8.76046,-2.99E-10,-1.42164,2.25E-14,1.10E-08,2.00E+01
14.62,0.962719,8.34825,-7.60E-09,-1.42095,1.31E-08,5.49E-09,2.00E+01
14.64,1.02451,7.93545,-7.60E-09,-1.42026,1.31E-08,5.49E-09,2.00E+01
14.66,1.0864,7.52205,-2.25E-08,-1.41957,-1.31E-08,5.49E-09,2.00E+01
14.68,1.15013,7.10834,-2.25E-08,-1.41872,-1.31E-08,5.49E-09,2.00E+01
14.7,1.21445,6.6941,7.30E-09,-1.41783,1.31E-08,5.49E-09,2.00E+01
14.72,1.27887,6.27927,0,-1.41693,0,0,2.00E+01
14.74,1.34338,5.86385,7.30E-09,-1.41603,-1.31E-08,5.49E-09,2.00E+01
14.76,1.40798,5.44784,0,-1.41513,0,0,2.00E+01
14.78,1.47267,5.03123,7.30E-09,-1.41423,-1.31E-08,5.49E-09,2.00E+01
14.8,1.5381,4.61413,4.51E-16,-1.4134,-2.63E-08,1.22E-14,2.00E+01
14.82,1.60564,4.19676,-7.30E-09,-1.41275,-1.31E-08,-5.49E-09,2.00E+01
14.84,1.67328,3.7788,7.30E-09,-1.41211,1.31E-08,5.49E-09,2.00E+01
14.86,1.74101,3.36024,1.49E-08,-1.41147,-2.63E-08,2.31E-15,2.00E+01
14.88,1.80884,2.9411,7.60E-09,-1.41082,1.31E-08,-5.49E-09,2.00E+01
14.9,1.87677,2.52136,-7.00E-09,-1.41017,-1.31E-08,-1.65E-08,2.00E+01
14.92,1.94479,2.10103,7.90E-09,-1.40953,-1.31E-08,-1.65E-08,2.00E+01
14.94,2.01403,1.68028,0,-1.40804,0,0,2.00E+01
14.96,2.08371,1.25901,7.60E-09,-1.4063,1.31E-08,-5.49E-09,2.00E+01
14.98,2.15371,0.837177,0,-1.40497,0,0,2.00E+01
15,2.22451,0.414871,-1.49E-08,-1.40495,-1.53E-20,-9.89E-15,2.00E+01
15.02,2.29541,-0.00802762,-1.52E-08,-1.40494,2.25E-14,1.10E-08,2.00E+01
15.04,2.3664,-0.431518,-7.60E-09,-1.40492,-1.31E-08,5.49E-09,2.00E+01
15.06,2.4375,-0.8556,0,-1.40491,0,0,2.00E+01
15.08,2.50869,-1.28027,7.30E-09,-1.40489,-1.31E-08,5.49E-09,2.00E+01
15.1,2.57998,-1.70554,-7.30E-09,-1.40488,-1.31E-08,-5.49E-09,2.00E+01
15.12,2.65138,-2.1314,2.22E-08,-1.40486,1.31E-08,5.49E-09,2.00E+01
15.14,2.72287,-2.55784,1.46E-08,-1.40485,2.25E-14,1.10E-08,2.00E+01
15.16,2.79446,-2.98489,7.00E-09,-1.40483,1.31E-08,1.65E-08,2.00E+01
15.18,2.86615,-3.41252,1.46E-08,-1.40482,2.25E-14,1.10E-08,2.00E+01
15.2,2.93794,-3.84074,1.46E-08,-1.4048,2.25E-14,1.10E-08,2.00E+01
15.22,3.00983,-4.26956,2.22E-08,-1.40479,-1.31E-08,5.49E-09,2.00E+01
15.24,3.08182,-4.69897,2.98E-08,-1.40477,-9.05E-24,3.94E-24,2.00E+01
15.26,3.15391,-5.12896,1.52E-08,-1.40475,-2.25E-14,-1.10E-08,2.00E+01
15.28,3.22609,-5.55956,1.52E-08,-1.40474,-2.25E-14,-1.10E-08,2.00E+01
15.3,3.29838,-5.99074,1.52E-08,-1.40472,-2.25E-14,-1.10E-08,2.00E+01
15.32,3.37067,-6.42253,1.52E-08,-1.4044,-2.25E-14,-1.10E-08,2.00E+01
15.34,3.44332,-6.85486,1.52E-08,-1.40239,-2.25E-14,-1.10E-08,2.00E+01
15.36,3.51712,-7.28762,1.52E-08,-1.40231,-2.25E-14,-1.10E-08,2.00E+01
15.38,3.59102,-7.72096,0,-1.40222,0,0,2.00E+01
15.4,3.66502,-8.1549,0,-1.40214,0,0,2.00E+01
15.42,3.7382,-8.58958,0,-1.40532,0,0,2.00E+01
15.44,3.81107,-9.02492,0,-1.40623,0,0,2.00E+01
15.46,3.88404,-9.46086,7.30E-09,-1.40713,-1.31E-08,5.49E-09,2.00E+01
15.48,3.95664,-9.89746,0,-1.40817,0,0,2.00E+01
15.5,4.02673,-10.3351,7.30E-09,-1.4099,-1.31E-08,5.49E-09,2.00E+01
15.52,4.09691,-10.7733,0,-1.41164,0,0,2.00E+01
15.54,4.16719,-11.2121,0,-1.41199,0,0,2.00E+01
15.56,4.23633,-11.6517,7.30E-09,-1.41433,1.31E-08,5.49E-09,2.00E+01
15.58,4.3039,-12.0921,0,-1.41733,0,0,2.00E+01
15.6,4.3703,-12.5334,7.30E-09,-1.41927,1.31E-08,5.49E-09,2.00E+01
15.62,4.43679,-12.9752,2.22E-08,-1.42122,-1.31E-08,5.49E-09,2.00E+01
15.64,4.50337,-13.4176,1.46E-08,-1.42317,2.25E-14,1.10E-08,2.00E+01
15.66,4.56919,-13.8608,0,-1.42494,0,0,2.00E+01
15.68,4.63273,-14.3048,7.60E-09,-1.4262,1.31E-08,-5.49E-09,2.00E+01
15.7,4.69636,-14.7495,0,-1.42745,0,0,2.00E+01
15.72,4.76007,-15.1948,7.60E-09,-1.42884,1.31E-08,-5.49E-09,2.00E+01
15.74,4.82352,-15.6407,7.60E-09,-1.43352,1.31E-08,-5.49E-09,2.00E+01
15.76,4.88477,-16.0875,1.52E-08,-1.43484,-2.25E-14,-1.10E-08,2.00E+01
15.78,4.9461,-16.5349,0,-1.43616,0,0,2.00E+01
15.8,5.00751,-16.9829,0,-1.43749,0,0,2.00E+01
15.82,5.06696,-17.4318,0,-1.43947,0,0,2.00E+01
15.84,5.12553,-17.8814,-7.30E-09,-1.44177,-1.31E-08,-5.49E-09,2.00E+01
15.86,5.18418,-18.3316,0,-1.44406,0,0,2.00E+01
15.88,5.24187,-18.7825,7.30E-09,-1.44658,-1.31E-08,5.49E-09,2.00E+01
15.9,5.29651,-19.2344,7.30E-09,-1.44974,-1.31E-08,5.49E-09,2.00E+01
15.92,5.35122,-19.6869,7.30E-09,-1.4529,-1.31E-08,5.49E-09,2.00E+01
15.94,5.40601,-20.14,0,-1.45607,0,0,2.00E+01
15.96,5.45593,-20.5943,7.60E-09,-1.45851,1.31E-08,-5.49E-09,2.00E+01
15.98,5.50557,-21.0492,0,-1.46089,0,0,2.00E+01
16,5.55528,-21.5047,7.60E-09,-1.46327,-1.31E-08,-5.49E-09,2.00E+01
16.02,5.60261,-21.9592,7.60E-09,-1.47065,-1.31E-08,-5.49E-09,2.30E+01
16.04,5.6463,-22.4129,7.60E-09,-1.48141,-1.31E-08,-5.49E-09,2.30E+01
16.06,5.68725,-22.8657,-7.30E-09,-1.49274,1.31E-08,-5.49E-09,2.30E+01
16.08,5.72032,-23.3179,-7.30E-09,-1.50056,1.31E-08,-5.49E-09,2.30E+01
16.1,5.75069,-23.769,-7.30E-09,-1.50719,1.31E-08,-5.49E-09,2.30E+01
16.12,5.78097,-24.219,-9.89E-16,-1.5138,2.63E-08,7.58E-15,2.30E+01
16.14,5.80491,-24.6681,-9.89E-16,-1.52036,2.63E-08,7.58E-15,2.30E+01
16.16,5.82306,-25.1164,-9.89E-16,-1.52687,2.63E-08,7.58E-15,2.30E+01
16.18,5.84117,-25.5634,-7.60E-09,-1.53336,3.94E-08,5.49E-09,2.30E+01
16.2,5.85666,-26.0093,-7.60E-09,-1.54121,3.94E-08,5.49E-09,2.30E+01
16.22,5.86514,-26.4542,-7.60E-09,-1.55278,1.31E-08,5.49E-09,2.30E+01
16.24,5.87075,-26.898,-4.51E-16,-1.56311,2.63E-08,-1.22E-14,2.30E+01
16.26,5.87219,-27.3406,7.30E-09,4.71158,1.31E-08,5.49E-09,2.30E+01
16.28,5.86985,-27.782,-7.30E-09,4.70303,3.94E-08,-5.49E-09,2.30E+01
16.3,5.86421,-28.2221,5.38E-16,4.69445,-3.06E-20,-1.98E-14,2.30E+01
16.32,5.85396,-28.661,5.38E-16,4.68582,-3.06E-20,-1.98E-14,2.30E+01
16.34,5.84123,-29.0986,9.89E-16,4.67717,-2.63E-08,-7.58E-15,2.30E+01
16.36,5.8231,-29.5348,9.89E-16,4.66846,-2.63E-08,-7.58E-15,2.30E+01
16.38,5.80326,-29.9698,1.46E-08,4.65974,2.25E-14,1.10E-08,2.30E+01
16.4,5.7773,-30.4032,7.00E-09,4.65094,1.31E-08,1.65E-08,2.30E+01
16.42,5.75034,-30.8353,1.46E-08,4.64216,-2.63E-08,1.10E-08,2.30E+01
16.44,5.71661,-31.2658,1.46E-08,4.63329,-2.63E-08,1.10E-08,2.30E+01
16.46,5.68243,-31.6951,1.46E-08,4.62445,-2.63E-08,1.10E-08,2.30E+01
16.48,5.64108,-32.1225,1.46E-08,4.61689,-2.63E-08,1.10E-08,2.30E+01
16.5,5.59935,-32.5486,2.98E-08,4.60892,-1.17E-22,-8.60E-23,2.30E+01
16.52,5.55173,-32.973,2.98E-08,4.59582,-5.20E-24,-3.02E-23,2.30E+01
16.54,5.49945,-33.3955,2.98E-08,4.57767,1.56E-22,1.02E-22,2.30E+01
16.56,5.44151,-33.8161,2.25E-08,4.57313,1.31E-08,-5.49E-09,2.30E+01
16.58,5.38373,-34.2356,2.25E-08,4.5686,1.31E-08,-5.49E-09,2.30E+01
16.6,5.32043,-34.653,2.25E-08,4.56418,1.31E-08,-5.49E-09,2.30E+01
16.62,5.25609,-35.0691,2.25E-08,4.55978,1.31E-08,-5.49E-09,2.30E+01
16.64,5.19194,-35.4839,2.25E-08,4.5554,1.31E-08,-5.49E-09,2.30E+01
16.66,5.12346,-35.8969,1.52E-08,4.54586,-2.25E-14,-1.10E-08,2.30E+01
16.68,5.05226,-36.3082,2.25E-08,4.53461,-1.31E-08,-5.49E-09,2.30E+01
16.7,4.97809,-36.7177,2.99E-10,4.52195,2.63E-08,-1.10E-08,2.30E+01
16.72,4.89628,-37.1246,2.99E-10,4.51218,-2.25E-14,-1.10E-08,2.30E+01
16.74,4.81444,-37.5302,2.99E-10,4.50253,-2.25E-14,-1.10E-08,2.30E+01
16.76,4.72434,-37.9328,1.49E-08,4.49152,2.63E-08,-2.31E-15,2.30E+01
16.78,4.63348,-38.3341,0,4.48038,0,0,2.30E+01
16.8,4.5355,-38.7324,0,4.46953,0,0,2.30E+01
16.82,4.43605,-39.1291,7.60E-09,4.45877,-1.31E-08,-5.49E-09,2.30E+01
16.84,4.33068,-39.523,-7.60E-09,4.44868,-1.31E-08,5.49E-09,2.30E+01
16.86,4.22306,-39.9151,-7.60E-09,4.43888,-1.31E-08,5.49E-09,2.30E+01
16.88,4.11102,-40.3047,-7.60E-09,4.42848,-1.31E-08,5.49E-09,2.30E+01
16.9,3.99611,-40.6922,2.99E-10,4.41769,-2.25E-14,-1.10E-08,2.30E+01
16.92,3.87628,-41.077,0,4.4072,0,0,2.30E+01
16.94,3.75471,-41.4599,0,4.39685,0,0,2.30E+01
16.96,3.62723,-41.8397,7.30E-09,4.38644,-1.31E-08,5.49E-09,2.30E+01
16.98,3.49896,-42.218,7.30E-09,4.37604,1.31E-08,5.49E-09,2.30E+01
17,3.364,-42.5926,7.30E-09,4.36563,1.31E-08,5.49E-09,2.30E+01
17.02,3.22866,-42.9658,-7.60E-09,4.35514,-1.31E-08,5.49E-09,2.30E+01
17.04,3.08689,-43.3353,0,4.34309,0,0,2.30E+01
17.06,2.94432,-43.7033,0,4.33235,0,0,2.30E+01
17.08,2.79573,-44.0675,0,4.32833,0,0,2.30E+01
17.1,2.64759,-44.4307,7.60E-09,4.32431,-1.31E-08,-5.49E-09,2.30E+01
17.12,2.49712,-44.7916,7.60E-09,4.30972,1.31E-08,-5.49E-09,2.30E+01
17.14,2.34351,-45.1498,7.60E-09,4.30846,1.31E-08,-5.49E-09,2.30E+01
17.16,2.19037,-45.507,0,4.30721,0,0,2.30E+01
17.18,2.03771,-45.863,0,4.30596,0,0,2.30E+01
17.2,1.88478,-46.2176,-1.46E-08,4.30567,-2.25E-14,-1.10E-08,2.30E+01
17.22,1.73221,-46.5711,0,4.30552,0,0,2.30E+01
17.24,1.58013,-46.9235,0,4.30537,0,0,2.30E+01
17.26,1.42852,-47.2748,7.30E-09,4.30522,1.31E-08,5.49E-09,2.30E+01
17.28,1.27738,-47.625,0,4.30507,0,0,2.30E+01
17.3,1.12672,-47.974,-7.30E-09,4.30494,-1.31E-08,-5.49E-09,2.30E+01
17.32,0.976536,-48.322,-1.46E-08,4.30494,-2.25E-14,-1.10E-08,2.30E+01
17.34,0.826827,-48.6689,-1.52E-08,4.30494,2.25E-14,1.10E-08,2.30E+01
17.36,0.677594,-49.0147,0,4.30494,0,0,2.30E+01
17.38,0.528836,-49.3593,0,4.30494,0,0,2.30E+01
17.4,0.380553,-49.7029,7.30E-09,4.30494,1.31E-08,5.49E-09,2.30E+01
17.42,0.232665,-50.0453,0,4.30485,0,0,2.30E+01
17.44,0.0851577,-50.3866,-7.60E-09,4.30466,-1.31E-08,5.49E-09,2.30E+01
17.46,-0.061874,-50.7268,-7.60E-09,4.30447,-1.31E-08,5.49E-09,2.30E+01
17.48,-0.208488,-51.0659,-7.90E-09,4.30441,1.31E-08,1.65E-08,2.30E+01
17.5,-0.354641,-51.4038,7.30E-09,4.3044,1.31E-08,5.49E-09,2.30E+01
17.52,-0.500318,-51.7407,7.30E-09,4.30438,1.31E-08,5.49E-09,2.30E+01
17.54,-0.645519,-52.0764,2.25E-08,4.30437,1.31E-08,-5.49E-09,2.30E+01
17.56,-0.790243,-52.411,7.30E-09,4.30435,1.31E-08,5.49E-09,2.30E+01
17.58,-0.934491,-52.7446,7.30E-09,4.30434,1.31E-08,5.49E-09,2.30E+01
17.6,-1.07826,-53.077,1.46E-08,4.30432,2.25E-14,1.10E-08,2.30E+01
17.62,-1.22156,-53.4084,1.46E-08,4.30431,2.25E-14,1.10E-08,2.30E+01
17.64,-1.36438,-53.7386,2.22E-08,4.30429,1.31E-08,5.49E-09,2.30E+01
17.66,-1.50672,-54.0678,2.22E-08,4.30428,1.31E-08,5.49E-09,2.30E+01
17.68,-1.64858,-54.3958,7.60E-09,4.30426,1.31E-08,-5.49E-09,2.30E+01
17.7,-1.78997,-54.7227,7.60E-09,4.30425,1.31E-08,-5.49E-09,2.30E+01
17.72,-1.93089,-55.0486,7.60E-09,4.30423,1.31E-08,-5.49E-09,2.30E+01
17.74,-2.07133,-55.3733,1.52E-08,4.30422,-2.25E-14,-1.10E-08,2.30E+01
17.76,-2.21129,-55.6969,1.52E-08,4.30421,-2.25E-14,-1.10E-08,2.30E+01
17.78,-2.35077,-56.0195,2.25E-08,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.8,-2.48978,-56.3409,2.25E-08,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.82,-2.62831,-56.6612,2.25E-08,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.84,-2.76637,-56.9804,7.30E-09,4.30421,1.31E-08,5.49E-09,2.30E+01
17.86,-2.90395,-57.2986,7.30E-09,4.30421,1.31E-08,5.49E-09,2.30E+01
17.88,-3.04105,-57.6156,7.30E-09,4.30421,1.31E-08,5.49E-09,2.30E+01
17.9,-3.17768,-57.9315,1.46E-08,4.30421,2.25E-14,1.10E-08,2.30E+01
17.92,-3.31383,-58.2463,1.46E-08,4.30421,2.25E-14,1.10E-08,2.30E+01
17.94,-3.4495,-58.5601,2.22E-08,4.30421,1.31E-08,5.49E-09,2.30E+01
17.96,-3.58462,-58.8725,2.22E-08,4.30421,1.31E-08,5.49E-09,2.30E+01
17.98,-3.71918,-59.1836,2.22E-08,4.30421,1.31E-08,5.49E-09,2.30E+01
18,-3.85319,-59.4935,7.60E-09,4.30421,1.31E-08,-5.49E-09,2.30E+01
18.02,-3.98664,-59.8021,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.04,-4.11953,-60.1094,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.06,-4.25187,-60.4154,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.08,-4.38366,-60.7201,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.1,-4.51489,-61.0236,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.12,-4.64556,-61.3257,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.14,-4.77567,-61.6266,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.16,-4.90524,-61.9262,0,4.30421,0,0,1.70E+01
18.18,-5.03424,-62.2245,0,4.30421,0,0,1.70E+01
18.2,-5.16269,-62.5215,0,4.30421,0,0,1.70E+01
18.22,-5.29058,-62.8172,0,4.30421,0,0,1.70E+01
18.24,-5.41792,-63.1116,0,4.30421,0,0,1.70E+01
18.26,-5.54471,-63.4048,0,4.30421,0,0,1.70E+01
18.28,-5.67093,-63.6967,0,4.30421,0,0,1.70E+01
18.3,-5.7966,-63.9873,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.32,-5.92172,-64.2766,-1.46E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.34,-6.04628,-64.5646,-7.30E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.36,-6.17028,-64.8513,0,4.30421,0,0,1.70E+01
18.38,-6.29373,-65.1368,0,4.30421,0,0,1.70E+01
18.4,-6.41662,-65.4209,0,4.30421,0,0,1.70E+01
18.42,-6.53896,-65.7038,7.30E-09,4.30421,1.31E-08,5.49E-09,1.70E+01
18.44,-6.66074,-65.9854,7.30E-09,4.30421,1.31E-08,5.49E-09,1.70E+01
18.46,-6.78197,-66.2657,7.30E-09,4.30421,1.31E-08,5.49E-09,1.70E+01
18.48,-6.90264,-66.5448,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.5,-7.02275,-66.8225,-7.90E-09,4.30421,1.31E-08,1.65E-08,1.70E+01
18.52,-7.14231,-67.0989,-2.99E-10,4.30421,2.63E-08,1.10E-08,1.70E+01
18.54,-7.26131,-67.3741,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.56,-7.37976,-67.648,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.58,-7.49765,-67.9206,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.6,-7.61498,-68.1919,2.22E-08,4.30421,1.31E-08,5.49E-09,1.70E+01
18.62,-7.73176,-68.4619,2.22E-08,4.30421,1.31E-08,5.49E-09,1.70E+01
18.64,-7.84799,-68.7307,2.22E-08,4.30421,1.31E-08,5.49E-09,1.70E+01
18.66,-7.96366,-68.9982,1.49E-08,4.30421,2.63E-08,-2.31E-15,1.70E+01
18.68,-8.07877,-69.2643,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.7,-8.19332,-69.5292,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.72,-8.30733,-69.7928,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.74,-8.42077,-70.0551,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.76,-8.53366,-70.3162,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.78,-8.64599,-70.5759,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.8,-8.75777,-70.8344,2.98E-08,4.30421,1.28E-22,2.56E-23,1.70E+01
18.82,-8.869,-71.0916,2.25E-08,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.84,-8.97966,-71.3475,2.25E-08,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.86,-9.08977,-71.6021,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
18.88,-9.19933,-71.8554,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
18.9,-9.30833,-72.1074,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
18.92,-9.41677,-72.3582,1.49E-08,4.30421,-1.50E-20,-9.89E-15,1.70E+01
18.94,-9.52466,-72.6077,1.49E-08,4.30421,-1.52E-20,-9.89E-15,1.70E+01
18.96,-9.63199,-72.8559,1.49E-08,4.30421,-1.52E-20,-9.89E-15,1.70E+01
18.98,-9.73877,-73.1028,1.49E-08,4.30421,-1.51E-20,-9.89E-15,1.70E+01
19,-9.84499,-73.3484,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
19.02,-9.95066,-73.5927,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.04,-10.0558,-73.8357,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.06,-10.1603,-74.0775,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.08,-10.2643,-74.318,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.1,-10.3678,-74.5572,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.12,-10.4706,-74.7951,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.14,-10.573,-75.0317,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.16,-10.6748,-75.267,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.18,-10.776,-75.5011,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.2,-10.8766,-75.7338,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
19.22,-10.9767,-75.9653,0,4.30421,0,0,1.70E+01
19.24,-11.0763,-76.1955,0,4.30421,0,0,1.70E+01
19.26,-11.1753,-76.4244,0,4.30421,0,0,1.70E+01
19.28,-11.2737,-76.6521,0,4.30421,0,0,1.70E+01
19.3,-11.3716,-76.8784,0,4.30421,0,0,1.70E+01
19.32,-11.4689,-77.1035,0,4.30421,0,0,1.70E+01
19.34,-11.5657,-77.3272,0,4.30421,0,0,1.70E+01
19.36,-11.6619,-77.5497,0,4.30421,0,0,1.70E+01
19.38,-11.7576,-77.7709,0,4.30421,0,0,1.70E+01
19.4,-11.8527,-77.9908,0,4.30421,0,0,1.70E+01
19.42,-11.9473,-78.2095,0,4.30421,0,0,1.70E+01
19.44,-12.0413,-78.4268,0,4.30421,0,0,1.70E+01
19.46,-12.1347,-78.6429,0,4.30421,0,0,1.70E+01
19.48,-12.2276,-78.8576,0,4.30421,0,0,1.70E+01
19.5,-12.3199,-79.0711,0,4.30421,0,0,1.70E+01
19.52,-12.4117,-79.2833,0,4.30421,0,0,1.70E+01
19.54,-12.5029,-79.4943,0,4.30421,0,0,1.70E+01
19.56,-12.5936,-79.7039,0,4.30421,0,0,1.70E+01
19.58,-12.6837,-79.9122,0,4.30421,0,0,1.70E+01
19.6,-12.7732,-80.1193,0,4.30421,0,0,1.70E+01
19.62,-12.8622,-80.3251,0,4.30421,0,0,1.70E+01
19.64,-12.9506,-80.5296,0,4.30421,0,0,1.70E+01
19.66,-13.0385,-80.7328,0,4.30421,0,0,1.70E+01
19.68,-13.1259,-80.9347,0,4.30421,0,0,1.70E+01
19.7,-13.2126,-81.1354,0,4.30421,0,0,1.70E+01
19.72,-13.2988,-81.3347,0,4.30421,0,0,1.70E+01
19.74,-13.3845,-81.5328,0,4.30421,0,0,1.70E+01
19.76,-13.4696,-81.7296,0,4.30421,0,0,1.70E+01
19.78,-13.5542,-81.9251,0,4.30421,0,0,1.70E+01
19.8,-13.6381,-82.1193,0,4.30421,0,0,1.70E+01
19.82,-13.7216,-82.3122,0,4.30421,0,0,1.70E+01
19.84,-13.8045,-82.5039,0,4.30421,0,0,1.70E+01
19.86,-13.8868,-82.6942,0,4.30421,0,0,1.70E+01
19.88,-13.9686,-82.8833,0,4.30421,0,0,1.70E+01
19.9,-14.0498,-83.0711,0,4.30421,0,0,1.70E+01
19.92,-14.1304,-83.2576,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
19.94,-14.2105,-83.4428,0,4.30421,0,0,1.70E+01
19.96,-14.2901,-83.6268,7.30E-09,4.30423,-1.31E-08,5.49E-09,1.70E+01
19.98,-14.3691,-83.8094,7.30E-09,4.30424,-1.31E-08,5.49E-09,1.70E+01
20,-14.4475,-83.9908,7.30E-09,4.30426,-1.31E-08,5.49E-09,1.70E+01
20.02,-14.5254,-84.1709,-7.30E-09,4.30427,1.31E-08,-5.49E-09,1.70E+01
20.04,-14.6027,-84.3497,-7.30E-09,4.30429,1.31E-08,-5.49E-09,1.70E+01
20.06,-14.6795,-84.5272,-7.30E-09,4.3043,1.31E-08,-5.49E-09,1.70E+01
20.08,-14.7557,-84.7034,-7.30E-09,4.30432,1.31E-08,-5.49E-09,1.70E+01
20.1,-14.8313,-84.8783,-9.89E-16,4.30433,2.63E-08,7.58E-15,1.70E+01
20.12,-14.9064,-85.052,0,4.30435,0,0,1.70E+01
20.14,-14.981,-85.2244,0,4.30436,0,0,1.70E+01
20.16,-15.055,-85.3954,0,4.30438,0,0,1.70E+01
20.18,-15.1284,-85.5652,0,4.30439,0,0,1.70E+01
20.2,-15.2013,-85.7338,7.60E-09,4.30441,-1.31E-08,-5.49E-09,1.70E+01
20.22,-15.2736,-85.901,7.30E-09,4.30442,-1.31E-08,5.49E-09,1.70E+01
20.24,-15.3454,-86.0669,1.49E-08,4.30444,-2.63E-08,2.31E-15,1.70E+01
20.26,-15.4166,-86.2316,1.49E-08,4.30445,-2.63E-08,2.31E-15,1.70E+01
20.28,-15.4872,-86.395,1.49E-08,4.3045,-2.63E-08,2.31E-15,1.70E+01
20.3,-15.5573,-86.5571,1.49E-08,4.30461,-2.63E-08,2.31E-15,1.70E+01
20.32,-15.6268,-86.7179,7.30E-09,4.30472,1.31E-08,5.49E-09,1.70E+01
20.34,-15.6958,-86.8774,-2.99E-10,4.30482,2.25E-14,1.10E-08,1.70E+01
20.36,-15.7642,-87.0357,-2.99E-10,4.30493,2.25E-14,1.10E-08,1.70E+01
20.38,-15.8321,-87.1926,-2.99E-10,4.30503,2.25E-14,1.10E-08,1.70E+01
20.4,-15.8994,-87.3483,-2.99E-10,4.30514,2.25E-14,1.10E-08,1.70E+01
20.42,-15.9659,-87.5028,-7.60E-09,4.30547,1.31E-08,5.49E-09,1.70E+01
20.44,-16.0319,-87.656,7.30E-09,4.30587,1.31E-08,5.49E-09,1.70E+01
20.46,-16.0973,-87.8079,0,4.30627,0,0,1.70E+01
20.48,-16.1622,-87.9585,0,4.30666,0,0,1.70E+01
20.5,-16.2265,-88.1078,0,4.30705,0,0,1.70E+01
20.52,-16.2903,-88.2559,7.30E-09,4.30743,-1.31E-08,5.49E-09,1.70E+01
20.54,-16.3538,-88.4034,1.49E-08,4.30782,-2.63E-08,2.31E-15,1.70E+01
20.56,-16.4171,-88.5503,7.30E-09,4.3082,-3.94E-08,5.49E-09,1.70E+01
20.58,-16.4802,-88.6967,1.49E-08,4.30858,-2.63E-08,2.31E-15,1.70E+01
20.6,-16.543,-88.8426,1.49E-08,4.30896,-2.63E-08,2.31E-15,1.70E+01
20.62,-16.6054,-88.988,1.49E-08,4.30927,-2.63E-08,2.31E-15,1.70E+01
20.64,-16.6669,-89.1331,1.49E-08,4.30938,-2.63E-08,2.31E-15,1.70E+01
20.66,-16.7282,-89.2776,1.49E-08,4.30948,-2.63E-08,2.31E-15,1.70E+01
20.68,-16.7892,-89.4216,1.49E-08,4.30959,-2.63E-08,2.31E-15,1.70E+01
20.7,-16.85,-89.5651,1.49E-08,4.3097,-2.63E-08,2.31E-15,1.70E+01
20.72,-16.9106,-89.708,1.49E-08,4.3098,-2.63E-08,2.31E-15,8.00E+00
20.74,-16.9709,-89.8503,1.49E-08,4.30991,-2.63E-08,2.31E-15,8.00E+00
